uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
62a5c78a-8b6f-44ab-a16a-7b87dcff3f04,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00079,single bole tree,66.3,130,NA
4df1edf9-9d39-4fa2-b531-b02a07f90678,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00191,single bole tree,65.5,130,NA
be2489e6-1d40-46d2-8912-73dc4d35f113,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00193,single bole tree,30.5,130,NA
ee7a5e50-f73a-41de-9b8a-a20ce92e8ab4,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00173,single bole tree,26.1,130,NA
9a2d1635-9da7-40fc-a39d-bcc9c14f4039,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00192,single bole tree,27.1,130,NA
d872780e-d188-4f3e-8da6-623377c900ca,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00002,single bole tree,24.1,130,NA
2f8a87ce-1331-437d-a7e3-ecbeffdef39a,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00125,single bole tree,16.0,130,NA
86aaf8f6-ce4a-4724-957f-64f5dc2377ce,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00151,single bole tree,47.5,130,NA
4361494e-d371-449f-a784-c492b1f13f2a,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00155,single bole tree,17.5,130,NA
e96992f7-395c-4fc1-86ef-997ae622221f,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00029,single bole tree,59.3,130,NA
e50f5c20-4e56-44f3-906e-14c7f49af3b7,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00105,single bole tree,10.2,130,NA
6e5fac90-ea1c-4cc1-a23a-51ce9896be82,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00119,single bole tree,15.5,130,NA
3040a22f-bd2d-443e-bb23-f21db28c9d6a,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00164,single bole tree,27.1,130,NA
7b9c538f-3f05-40e5-a4b9-286b9fe85243,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00046,single bole tree,36.1,130,NA
7453e8a0-1f2f-4f48-b195-b6f8a64e7247,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00124,single bole tree,18.0,130,NA
1adc5876-4e8a-44de-a3d4-f4b8eae810ee,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00118,multi-bole tree,9.8,130,NA
ad635ffb-6b7d-4c89-8872-e606706b83ed,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00145,single bole tree,44.0,130,NA
18c34a48-510f-4aa1-a08b-bb1d306b9203,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00077,single bole tree,10.1,130,NA
0e31efa1-1def-4e65-a981-b8b141648d4e,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00032,single bole tree,44.2,130,NA
f4cf26a3-47a9-4902-b685-7465f0e51660,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00099,single bole tree,24.6,130,NA
cd51a2d1-97fe-4253-96fa-bc674075660f,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00150,single bole tree,17.1,130,NA
059de3d3-e7ba-4446-80c0-97e1b44296eb,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00161,single bole tree,51.4,130,NA
967fc7c1-58f3-4c72-9d97-831d1260c087,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00153,single bole tree,17.7,130,NA
f07f739e-0ebb-4341-a09b-7f7a4e6ab76a,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00041,single bole tree,11.7,130,NA
b02dff60-45b5-4ede-8d52-5a89fc9c01d4,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00076,single bole tree,37.5,130,NA
48bbdeec-7e94-4a52-89cf-70c456e4bdc0,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.01979,single bole tree,18.5,130,NA
0cde620c-6877-4537-93a8-84cd0b75c18f,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00147,single bole tree,14.7,130,NA
892b5bd8-034f-40db-874c-17c44f08ab29,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00031,multi-bole tree,28.9,130,NA
98ec8e53-6dc6-4939-a66a-c99fe25b5849,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00163,single bole tree,14.4,130,NA
55a7bc0e-8024-4d76-9028-c5d8628bf710,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00043,single bole tree,55.3,130,NA
97d39a4a-1421-4924-8064-3515b4ecafe0,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00166,single bole tree,98.9,130,NA
e6824f4f-4345-4df4-a5f2-25db230ea7a6,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00045,single bole tree,32.6,130,NA
7fd65f5d-4d18-46f2-90fc-5bfffeb14806,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00071,single bole tree,15.3,130,NA
51a74170-0390-4897-8897-83010259137d,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00129,single bole tree,40.6,130,NA
b4f14d04-cc9d-4ce3-8838-922d5786926f,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00010,single bole tree,15.5,130,NA
5c00c660-a34d-40bb-9ffd-bdeff1663fb4,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00075,single bole tree,30.8,130,NA
4c8e68df-3bb6-49d9-9d91-3579ad0d2531,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00146,single bole tree,43.9,130,NA
5fe6c603-dee5-4a4e-b5cf-44fb6ce8931f,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00165,single bole tree,17.5,130,NA
c087da5f-7a21-41a7-a2d2-67c7cc9e3b90,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00047,single bole tree,59.6,130,NA
8636ff43-126a-402d-b7e9-5a747da5f885,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00137,single bole tree,50.2,130,NA
ca3bebe1-484e-4920-8796-674b93987211,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00170,single bole tree,15.9,10,NA
adcd8bf3-6d06-4954-8ee4-ef88ec7b5141,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00160,small tree,9.0,130,NA
b04fe9d7-c68c-4830-a7ba-e6b348a66111,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00042,single bole tree,15.4,130,NA
834c6dd1-a9ca-40e1-af2e-32fc0e5bd77c,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00148,single bole tree,14.6,130,NA
9f2586e8-fda3-4c25-b12d-8788e330b556,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00118A,NA,9.4,130,NA
104c42a2-64f2-4dde-9ec9-907afe36ee88,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00040,single bole tree,52.4,130,NA
d7223524-30a3-4973-b8bf-6495b4a2f507,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00091,single bole tree,42.0,130,NA
3c04fbe3-c418-4e33-a008-1f0e84f454d1,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00095,single bole tree,1.0,130,NA
ce8e4a5f-c7a6-4e19-972c-1071a662e3c1,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00073,single bole tree,70.3,130,NA
a1307f92-974e-4388-9e71-c18d3762fd56,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00154,single bole tree,13.4,130,NA
a629f09b-9948-4b74-8e4a-9411accc3839,GRSM_048.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00194,single bole tree,37.4,130,NA
4f2967ee-716c-4e5a-980e-22fb2dfc3d3d,GRSM_057.basePlot.vst,2015-05-18,vst_GRSM_2015,D07,GRSM,GRSM_057,NEON.PLA.D07.GRSM.00074,single bole tree,17.7,130,NA
