uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
d35be919-b1a3-4350-b71f-4d65bf437976,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.04531,single bole tree,11.1,130,13.6
4a030ba0-2862-42ff-a844-5c664e416862,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03764,single bole tree,17.7,130,17.7
69d8191d-8c22-45fc-8231-deb3a7815b83,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03891,single bole tree,36.2,130,16.1
916a3236-5976-4290-a3a0-3ef71a23dd8d,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03662,single bole tree,21.4,130,17.6
c7323c4f-b230-4332-a663-7600db4d7729,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03898,single bole tree,20.0,197,15.5
f29bcd89-082e-4252-b110-eb79220033a2,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03890,single bole tree,43.6,130,22.0
1e367668-a901-435f-b035-1cbe5cbc32f7,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03758,single bole tree,64.3,130,24.7
1ee131ed-1d2f-489f-a961-60aa9b689577,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03778,single bole tree,14.3,130,12.6
461199f5-db74-45e6-9a74-9a0f58d471cb,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03757,single bole tree,11.5,130,10.2
0bf07bcd-0887-4aca-9e8e-e495392adcf3,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03645,multi-bole tree,35.8,130,16.0
8fc16c8b-062c-4dce-9f45-7fd6c976a59c,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.04527,single bole tree,23.4,130,15.1
26bb1b8b-f312-4c77-b2d7-43f7307a9ab9,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03781,single bole tree,15.8,130,25.2
a2da3ca9-1556-41b2-be70-aeced509e683,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03629,single bole tree,26.3,130,17.1
8a5e2c63-7465-4f4e-9003-c3a49f5585e4,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03893,single bole tree,50.2,130,20.1
6343dac6-0a30-4cba-b51f-c89bd3764589,BART_040.basePlot.vst,2016-09-06,vst_BART_2016,D01,BART,BART_040,NEON.PLA.D01.BART.03775,single bole tree,14.3,130,12.7
